com.samsung.shealth.rewards,1148009,5
}"",5040cc67-2d6e-4eaa-935c-715f3f265cf0,"05/04/2024, 8:30:09 PM","05/04/2024, 8:30:09 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/03/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/04/2024, 8:30:10 PM",""{
  "mTarget" : -1,
  "mValue" : 24917
}"",f843c3f3-4275-4f3f-89a8-bcbd1aba2ae0,"05/04/2024, 8:30:10 PM","05/04/2024, 8:30:10 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/03/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/04/2024, 8:30:10 PM",""{
  "mTarget" : -1,
  "mValue" : 24917
}"",0ddf18a1-5528-4f05-ba17-f3a3267990e5,"05/04/2024, 8:30:10 PM","05/04/2024, 8:30:10 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",100003,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 29872
}"",9adde044-f7a7-4e2a-bb24-7f85649d1bb2,"05/04/2024, 8:30:11 PM","05/05/2024, 6:51:44 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",379db0f3-260b-47dd-a570-676bf7379866,"05/05/2024, 6:47:59 AM","05/05/2024, 6:47:59 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",e6b55278-b831-4dba-882a-43e84ffdaf61,"05/05/2024, 7:31:31 AM","05/05/2024, 7:31:31 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/04/2024, 9:00:00 PM",,,goal_activity_reward_goal_achieved,HuT3voPSBy,,goal.activity,"05/04/2024, 9:00:00 PM",""{
  "mValue2" : 60,
  "mValue" : 132,
  "mIsCompleted" : false
}"",5be220e1-3ba5-43f6-b2b6-c90305d667e1,"05/05/2024, 7:33:15 AM","05/06/2024, 6:45:27 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/03/2024, 5:00:00 PM",2399999,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 11464
}"",733d721f-5afe-4bd5-a923-afb6999edb18,"05/05/2024, 8:17:20 AM","05/18/2024, 11:37:45 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",56745185-4cae-4a35-89ea-ff5dc41df3e1,"05/05/2024, 9:41:54 AM","05/05/2024, 9:41:54 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/04/2024, 5:00:00 PM",100003,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/04/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 13294
}"",44f51dd0-b3d1-4273-a02d-9be9556a1bda,"05/05/2024, 9:41:54 AM","05/11/2024, 9:45:00 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",5e4db875-90f6-48fe-9695-5a3172c9b968,"05/05/2024, 12:43:27 PM","05/05/2024, 12:43:27 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",154db58c-36a3-4ae1-81e7-18a08f86dc0d,"05/05/2024, 1:35:11 PM","05/05/2024, 1:35:11 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",8270c251-1811-4954-ac5a-308ec3b36f74,"05/05/2024, 6:43:16 PM","05/05/2024, 6:43:16 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",23be7f64-efa7-4267-8fa6-4282a0dc28f9,"05/05/2024, 9:43:02 PM","05/05/2024, 9:43:02 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",2fb4adb9-b349-45ac-8377-1eb58caaa428,"05/06/2024, 1:53:44 AM","05/06/2024, 1:53:44 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",27ce2537-5f1b-41a7-b9a9-8ba4c44b05f2,"05/06/2024, 6:43:55 AM","05/06/2024, 6:43:55 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/04/2024, 5:00:00 PM",2399999,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/04/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 9008
}"",01792350-2b84-4adf-9cf0-bb007f5f95e5,"05/06/2024, 6:45:27 AM","05/07/2024, 8:29:20 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/05/2024, 9:00:00 PM",,,goal_activity_reward_goal_achieved,HuT3voPSBy,,goal.activity,"05/05/2024, 9:00:00 PM",""{
  "mValue2" : 60,
  "mValue" : 109,
  "mIsCompleted" : false
}"",16cedfd7-14dc-4936-a579-8b068a686923,"05/06/2024, 6:45:27 AM","05/07/2024, 8:29:24 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/05/2024, 5:00:00 PM",100003,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/05/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 20632
}"",7121106f-fb5e-48f5-86f5-3eeddf243212,"05/06/2024, 9:12:28 AM","05/13/2024, 1:06:55 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/05/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/05/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 12873
}"",d4926ed5-1f60-4d72-b353-45e809e015c5,"05/06/2024, 3:20:33 PM","05/13/2024, 1:06:55 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",526ef3fd-b370-48d9-b9d0-7f17ed5aa012,"05/06/2024, 3:20:38 PM","05/06/2024, 3:20:38 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/04/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/04/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 7023
}"",b752352c-782d-4401-bf7b-988430249c46,"05/06/2024, 3:20:38 PM","05/11/2024, 9:45:00 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",8195d9b3-ea7d-4481-8e33-e89a3a35db5b,"05/07/2024, 2:12:23 AM","05/07/2024, 2:12:23 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",8d54e6d0-78a3-41a1-a37f-8b40ed1f205a,"05/07/2024, 8:28:07 AM","05/07/2024, 8:28:07 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/05/2024, 5:00:00 PM",2399999,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/05/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 17802
}"",4a37a33f-fcfd-46fd-84ec-b28d46e78be4,"05/07/2024, 8:29:21 AM","05/08/2024, 6:44:59 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/06/2024, 9:00:00 PM",,,goal_activity_reward_goal_achieved,HuT3voPSBy,,goal.activity,"05/06/2024, 9:00:00 PM",""{
  "mValue2" : 60,
  "mValue" : 222,
  "mIsCompleted" : false
}"",934d1091-d379-40f0-9344-08617bca39a8,"05/07/2024, 8:29:24 AM","05/09/2024, 3:16:49 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",231a1a45-60e4-42e4-a082-b5277d7f1db9,"05/07/2024, 10:55:18 AM","05/07/2024, 10:55:18 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/06/2024, 5:00:00 PM",100003,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/06/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 20443
}"",0e371d31-6b11-448a-b738-9709163878b4,"05/07/2024, 10:55:18 AM","05/07/2024, 5:47:50 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/06/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/06/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 12873
}"",4b0f0b9f-e9e3-4f00-9f95-06d30486f896,"05/07/2024, 12:51:28 PM","05/07/2024, 6:44:17 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",a282fbc4-b8ed-486b-9fa7-27754d13f0e3,"05/07/2024, 12:51:33 PM","05/07/2024, 12:51:33 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",3655de41-b880-48aa-9bf6-cf75a8aa7166,"05/07/2024, 3:45:02 PM","05/07/2024, 3:45:02 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",596b52ce-fc38-43a3-98d8-eb431b9d5d62,"05/07/2024, 5:47:49 PM","05/07/2024, 5:47:49 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",3e266ab7-653b-45ee-b1e3-57f80f95f805,"05/08/2024, 12:43:01 AM","05/08/2024, 12:43:01 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",f75cc331-fd3f-4d07-ad94-b8adbc37ab11,"05/08/2024, 6:43:54 AM","05/08/2024, 6:43:54 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",f5a6abea-e168-4fc7-9c2f-c285985bbada,"05/08/2024, 9:44:46 AM","05/08/2024, 9:44:46 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/07/2024, 5:00:00 PM",100003,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/07/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 12393
}"",2bb8f901-c64b-44cb-b4f0-b48216bc6289,"05/08/2024, 9:44:46 AM","05/14/2024, 3:50:06 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",d784600e-138e-4b3c-a42c-3e58f5db4f7e,"05/08/2024, 12:44:42 PM","05/08/2024, 12:44:42 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",b98a7c05-56ae-4291-b67b-eb077233a47f,"05/08/2024, 3:44:01 PM","05/08/2024, 3:44:01 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",2a13eb8c-b84d-4ebf-a7ae-45b9d01bc752,"05/08/2024, 6:44:01 PM","05/08/2024, 6:44:01 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",2b0c3f15-7e06-48c0-8c7b-4e65f0f389e0,"05/09/2024, 1:43:59 AM","05/09/2024, 1:43:59 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",609b55e7-c78e-4310-af85-7f05336cb009,"05/09/2024, 9:30:35 AM","05/09/2024, 9:30:35 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",13bbba93-d4bd-4d4e-83d4-fc2f6688d20e,"05/09/2024, 2:43:37 PM","05/09/2024, 2:43:37 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",d7be0b3a-f405-4350-8800-47161fd8488d,"05/09/2024, 3:16:44 PM","05/09/2024, 3:16:44 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/08/2024, 9:00:00 PM",,,goal_activity_reward_goal_achieved,HuT3voPSBy,,goal.activity,"05/08/2024, 9:00:00 PM",""{
  "mValue2" : 60,
  "mValue" : 116,
  "mIsCompleted" : false
}"",1412f13c-8cd8-4c2f-a644-ec3da434ea9e,"05/09/2024, 3:16:49 PM","05/10/2024, 6:45:54 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/08/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/08/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 10026
}"",d2e13794-3184-409a-be74-ff48bae4afdb,"05/09/2024, 3:44:07 PM","05/09/2024, 8:16:26 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",9436f43e-ea17-4dd3-970e-f3cdea1aaaa2,"05/09/2024, 4:25:27 PM","05/09/2024, 4:25:27 PM",
0,com.sec.android.app.shealth,,-25200000,,,"05/07/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/08/2024, 12:00:00 AM",""{
  "mTarget" : 6000,
  "mValue" : 10026
}"",7bec686b-eb29-4177-ad97-a9a23a83c3e7,"05/09/2024, 4:25:27 PM","08/28/2024, 9:37:05 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/08/2024, 5:00:00 PM",100003,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/08/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 12393
}"",be363a89-3f42-4cb0-9c3e-78fcf85a2df8,"05/09/2024, 4:25:27 PM","05/09/2024, 8:16:25 PM",
0,com.sec.android.app.shealth,,-25200000,,,"05/07/2024, 5:00:00 PM",2399999,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/08/2024, 12:00:00 AM",""{
  "mTarget" : 6000,
  "mValue" : 8616
}"",b358e344-999a-4c96-9f02-99a57cc4bb23,"05/09/2024, 5:25:23 PM","11/07/2024, 8:36:23 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/08/2024, 9:00:00 PM",,,goal_activity_reward_most_active_day,HuT3voPSBy,,goal.activity,"05/08/2024, 9:00:00 PM",""{
  "mValue2" : 0,
  "mValue" : 116,
  "mIsCompleted" : false
}"",7ef2ca43-20d4-4723-ae78-5dfeeed8a72b,"05/09/2024, 5:25:23 PM","08/28/2024, 6:29:10 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",f1c59b84-58d5-411b-a1c1-38c8f92f7080,"05/09/2024, 8:16:25 PM","05/09/2024, 8:16:25 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",ed819f1d-fcab-4a15-89e2-391ce828d0bd,"05/10/2024, 2:39:44 AM","05/10/2024, 2:39:44 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",23401a58-4e94-4bfa-ac6a-7ab6bc20f755,"05/10/2024, 6:43:41 AM","05/10/2024, 6:43:41 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/09/2024, 9:00:00 PM",,,goal_activity_reward_goal_achieved,HuT3voPSBy,,goal.activity,"05/09/2024, 9:00:00 PM",""{
  "mValue2" : 60,
  "mValue" : 67,
  "mIsCompleted" : false
}"",c67ce7fe-71dc-4b8d-84b1-5e931a2ce2a8,"05/10/2024, 6:45:54 AM","05/17/2024, 3:51:27 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",bf99cbe2-5485-459a-820d-06389563be9f,"05/10/2024, 9:32:04 AM","05/10/2024, 9:32:04 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/09/2024, 5:00:00 PM",100003,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/09/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 16380
}"",7f3f580a-cae1-4796-bc16-2a1317dcb4ea,"05/10/2024, 9:32:04 AM","05/17/2024, 3:42:22 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",c05088c9-2e08-4543-a4ae-7e9b6eef9f96,"05/10/2024, 12:44:18 PM","05/10/2024, 12:44:18 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",69171a27-d6b2-4399-8cbb-ebcb81c14149,"05/10/2024, 3:47:41 PM","05/10/2024, 3:47:41 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/02/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_most_walking_day,HuT3voPSBy,,tracker.pedometer,"05/03/2024, 5:00:00 PM",""{
  "mTarget" : -1,
  "mValue" : 25084
}"",d30df1ad-a6ec-461f-af85-4b86bd819efd,"05/10/2024, 6:58:52 PM","05/10/2024, 6:58:52 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/10/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/10/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 15331
}"",64c2df4d-0dc6-4560-b3d4-d884502cc926,"05/11/2024, 6:42:23 AM","05/16/2024, 9:39:53 AM",
0,com.sec.android.app.shealth,,-14400000,,,"05/10/2024, 5:00:00 PM",100003,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/10/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 15331
}"",65963cb2-234c-4db1-a438-ad26c33a6eb7,"05/11/2024, 6:42:26 AM","05/17/2024, 3:51:26 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/09/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/09/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 16380
}"",83958dae-ff76-4fea-af62-61dee040ce2d,"05/11/2024, 12:43:56 PM","05/17/2024, 3:42:22 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/12/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/12/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 11168
}"",70bb1981-4e29-48bc-b924-f52b911b2d52,"05/13/2024, 4:08:42 PM","05/13/2024, 6:42:43 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/12/2024, 5:00:00 PM",100003,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/12/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 11168
}"",470d4ae8-d34c-4a47-9452-4d2b23a698ca,"05/13/2024, 4:08:44 PM","05/13/2024, 6:42:43 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/11/2024, 5:00:00 PM",100003,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/11/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 11215
}"",104a5bef-ef6b-4807-8a72-fdda865af90f,"05/14/2024, 12:26:59 AM","05/19/2024, 3:23:51 PM",
0,com.sec.android.app.shealth,,-14400000,,,"05/11/2024, 5:00:00 PM",10009,,tracker_pedometer_reward_target_achieved,HuT3voPSBy,,tracker.pedometer,"05/11/2024, 9:00:00 PM",""{
  "mTarget" : 6000,
  "mValue" : 11215
}"",6bbe0375-1a0f-45c1-be5f-3b7d74fe6311,"05/14/2024, 12:27:04 AM","05/19/2024, 3:22:43 PM",
